[2.573s][info][gc,phases    ] GC(27)   Post Evacuate Collection Set: 0.1ms
[2.573s][info][gc,phases    ] GC(27)   Other: 0.2ms
[2.573s][info][gc,heap      ] GC(27) Eden regions: 159->0(159)
[2.573s][info][gc,heap      ] GC(27) Survivor regions: 1->1(20)
[2.573s][info][gc,heap      ] GC(27) Old regions: 1->1
[2.573s][info][gc,heap      ] GC(27) Humongous regions: 0->0
[2.573s][info][gc,metaspace ] GC(27) Metaspace: 4540K->4540K(1056768K)
[2.573s][info][gc           ] GC(27) Pause Young (G1 Evacuation Pause) 159M->0M(267M) 0.658ms
[2.573s][info][gc,cpu       ] GC(27) User=0.00s Sys=0.00s Real=0.00s
[2.667s][info][gc,start     ] GC(28) Pause Young (G1 Evacuation Pause)
[2.667s][info][gc,task      ] GC(28) Using 4 workers of 4 for evacuation
[2.668s][info][gc,phases    ] GC(28)   Pre Evacuate Collection Set: 0.0ms
[2.668s][info][gc,phases    ] GC(28)   Evacuate Collection Set: 0.4ms
[2.668s][info][gc,phases    ] GC(28)   Post Evacuate Collection Set: 0.1ms
[2.668s][info][gc,phases    ] GC(28)   Other: 0.1ms
[2.668s][info][gc,heap      ] GC(28) Eden regions: 159->0(159)
[2.668s][info][gc,heap      ] GC(28) Survivor regions: 1->1(20)
[2.668s][info][gc,heap      ] GC(28) Old regions: 1->1
[2.668s][info][gc,heap      ] GC(28) Humongous regions: 0->0
[2.668s][info][gc,metaspace ] GC(28) Metaspace: 4540K->4540K(1056768K)
[2.668s][info][gc           ] GC(28) Pause Young (G1 Evacuation Pause) 159M->0M(267M) 0.762ms
[2.668s][info][gc,cpu       ] GC(28) User=0.00s Sys=0.00s Real=0.00s
[2.763s][info][gc,start     ] GC(29) Pause Young (G1 Evacuation Pause)
[2.763s][info][gc,task      ] GC(29) Using 4 workers of 4 for evacuation
[2.763s][info][gc,phases    ] GC(29)   Pre Evacuate Collection Set: 0.0ms
[2.763s][info][gc,phases    ] GC(29)   Evacuate Collection Set: 0.2ms
[2.763s][info][gc,phases    ] GC(29)   Post Evacuate Collection Set: 0.1ms
[2.763s][info][gc,phases    ] GC(29)   Other: 0.1ms
[2.763s][info][gc,heap      ] GC(29) Eden regions: 159->0(159)
[2.763s][info][gc,heap      ] GC(29) Survivor regions: 1->1(20)
[2.763s][info][gc,heap      ] GC(29) Old regions: 1->1
[2.763s][info][gc,heap      ] GC(29) Humongous regions: 0->0
[2.763s][info][gc,metaspace ] GC(29) Metaspace: 4540K->4540K(1056768K)
[2.763s][info][gc           ] GC(29) Pause Young (G1 Evacuation Pause) 159M->0M(267M) 0.602ms
[2.763s][info][gc,cpu       ] GC(29) User=0.00s Sys=0.00s Real=0.00s
[2.862s][info][gc,start     ] GC(30) Pause Young (G1 Evacuation Pause)
[2.862s][info][gc,task      ] GC(30) Using 4 workers of 4 for evacuation
[2.862s][info][gc,phases    ] GC(30)   Pre Evacuate Collection Set: 0.0ms
[2.862s][info][gc,phases    ] GC(30)   Evacuate Collection Set: 0.3ms
[2.862s][info][gc,phases    ] GC(30)   Post Evacuate Collection Set: 0.1ms
[2.862s][info][gc,phases    ] GC(30)   Other: 0.1ms
[2.862s][info][gc,heap      ] GC(30) Eden regions: 159->0(159)
[2.862s][info][gc,heap      ] GC(30) Survivor regions: 1->1(20)
[2.862s][info][gc,heap      ] GC(30) Old regions: 1->1
[2.862s][info][gc,heap      ] GC(30) Humongous regions: 0->0
[2.862s][info][gc,metaspace ] GC(30) Metaspace: 4540K->4540K(1056768K)
[2.862s][info][gc           ] GC(30) Pause Young (G1 Evacuation Pause) 159M->0M(267M) 0.678ms
[2.863s][info][gc,cpu       ] GC(30) User=0.00s Sys=0.00s Real=0.00s
[2.959s][info][gc,start     ] GC(31) Pause Young (G1 Evacuation Pause)
[2.959s][info][gc,task      ] GC(31) Using 4 workers of 4 for evacuation
[2.959s][info][gc,phases    ] GC(31)   Pre Evacuate Collection Set: 0.0ms
[2.959s][info][gc,phases    ] GC(31)   Evacuate Collection Set: 0.3ms
[2.959s][info][gc,phases    ] GC(31)   Post Evacuate Collection Set: 0.1ms
[2.959s][info][gc,phases    ] GC(31)   Other: 0.1ms
[2.959s][info][gc,heap      ] GC(31) Eden regions: 159->0(159)
[2.959s][info][gc,heap      ] GC(31) Survivor regions: 1->1(20)
[2.959s][info][gc,heap      ] GC(31) Old regions: 1->1
[2.959s][info][gc,heap      ] GC(31) Humongous regions: 0->0
[2.959s][info][gc,metaspace ] GC(31) Metaspace: 4540K->4540K(1056768K)
[2.959s][info][gc           ] GC(31) Pause Young (G1 Evacuation Pause) 159M->0M(267M) 0.645ms
[2.959s][info][gc,cpu       ] GC(31) User=0.00s Sys=0.00s Real=0.00s
[3.054s][info][gc,start     ] GC(32) Pause Young (G1 Evacuation Pause)
[3.055s][info][gc,task      ] GC(32) Using 4 workers of 4 for evacuation
[3.055s][info][gc,phases    ] GC(32)   Pre Evacuate Collection Set: 0.0ms
[3.055s][info][gc,phases    ] GC(32)   Evacuate Collection Set: 0.3ms
[3.055s][info][gc,phases    ] GC(32)   Post Evacuate Collection Set: 0.1ms
[3.055s][info][gc,phases    ] GC(32)   Other: 0.1ms
[3.055s][info][gc,heap      ] GC(32) Eden regions: 159->0(159)
[3.055s][info][gc,heap      ] GC(32) Survivor regions: 1->1(20)
[3.055s][info][gc,heap      ] GC(32) Old regions: 1->1
[3.055s][info][gc,heap      ] GC(32) Humongous regions: 0->0
[3.055s][info][gc,metaspace ] GC(32) Metaspace: 4540K->4540K(1056768K)
[3.055s][info][gc           ] GC(32) Pause Young (G1 Evacuation Pause) 159M->0M(267M) 0.696ms
[3.055s][info][gc,cpu       ] GC(32) User=0.00s Sys=0.00s Real=0.00s
[3.152s][info][gc,start     ] GC(33) Pause Young (G1 Evacuation Pause)
[3.153s][info][gc,task      ] GC(33) Using 4 workers of 4 for evacuation
[3.153s][info][gc,phases    ] GC(33)   Pre Evacuate Collection Set: 0.0ms
[3.153s][info][gc,phases    ] GC(33)   Evacuate Collection Set: 0.3ms
[3.153s][info][gc,phases    ] GC(33)   Post Evacuate Collection Set: 0.1ms
[3.153s][info][gc,phases    ] GC(33)   Other: 0.1ms
[3.153s][info][gc,heap      ] GC(33) Eden regions: 159->0(159)
[3.153s][info][gc,heap      ] GC(33) Survivor regions: 1->1(20)
[3.153s][info][gc,heap      ] GC(33) Old regions: 1->1
[3.153s][info][gc,heap      ] GC(33) Humongous regions: 0->0
[3.153s][info][gc,metaspace ] GC(33) Metaspace: 4540K->4540K(1056768K)
[3.153s][info][gc           ] GC(33) Pause Young (G1 Evacuation Pause) 159M->0M(267M) 0.653ms
[3.153s][info][gc,cpu       ] GC(33) User=0.00s Sys=0.00s Real=0.00s
[3.247s][info][gc,start     ] GC(34) Pause Young (G1 Evacuation Pause)
[3.247s][info][gc,task      ] GC(34) Using 4 workers of 4 for evacuation
[3.247s][info][gc,phases    ] GC(34)   Pre Evacuate Collection Set: 0.0ms
[3.247s][info][gc,phases    ] GC(34)   Evacuate Collection Set: 0.3ms
[3.248s][info][gc,phases    ] GC(34)   Post Evacuate Collection Set: 0.1ms
[3.248s][info][gc,phases    ] GC(34)   Other: 0.1ms
[3.248s][info][gc,heap      ] GC(34) Eden regions: 159->0(159)
[3.248s][info][gc,heap      ] GC(34) Survivor regions: 1->1(20)
[3.248s][info][gc,heap      ] GC(34) Old regions: 1->1
[3.248s][info][gc,heap      ] GC(34) Humongous regions: 0->0
[3.248s][info][gc,metaspace ] GC(34) Metaspace: 4540K->4540K(1056768K)
[3.248s][info][gc           ] GC(34) Pause Young (G1 Evacuation Pause) 159M->0M(267M) 0.720ms
[3.248s][info][gc,cpu       ] GC(34) User=0.00s Sys=0.00s Real=0.00s
[3.345s][info][gc,start     ] GC(35) Pause Young (G1 Evacuation Pause)
[3.345s][info][gc,task      ] GC(35) Using 4 workers of 4 for evacuation
[3.346s][info][gc,phases    ] GC(35)   Pre Evacuate Collection Set: 0.0ms
[3.346s][info][gc,phases    ] GC(35)   Evacuate Collection Set: 0.3ms
[3.346s][info][gc,phases    ] GC(35)   Post Evacuate Collection Set: 0.1ms
[3.346s][info][gc,phases    ] GC(35)   Other: 0.2ms
[3.346s][info][gc,heap      ] GC(35) Eden regions: 159->0(159)
[3.346s][info][gc,heap      ] GC(35) Survivor regions: 1->1(20)
[3.346s][info][gc,heap      ] GC(35) Old regions: 1->1
[3.346s][info][gc,heap      ] GC(35) Humongous regions: 0->0
[3.346s][info][gc,metaspace ] GC(35) Metaspace: 4540K->4540K(1056768K)
[3.346s][info][gc           ] GC(35) Pause Young (G1 Evacuation Pause) 159M->0M(267M) 0.760ms
[3.346s][info][gc,cpu       ] GC(35) User=0.00s Sys=0.02s Real=0.00s
[3.443s][info][gc,start     ] GC(36) Pause Young (G1 Evacuation Pause)
[3.443s][info][gc,task      ] GC(36) Using 4 workers of 4 for evacuation
[3.443s][info][gc,phases    ] GC(36)   Pre Evacuate Collection Set: 0.0ms
[3.443s][info][gc,phases    ] GC(36)   Evacuate Collection Set: 0.3ms
[3.443s][info][gc,phases    ] GC(36)   Post Evacuate Collection Set: 0.1ms
[3.443s][info][gc,phases    ] GC(36)   Other: 0.2ms
[3.443s][info][gc,heap      ] GC(36) Eden regions: 159->0(159)
[3.443s][info][gc,heap      ] GC(36) Survivor regions: 1->1(20)
[3.443s][info][gc,heap      ] GC(36) Old regions: 1->1
[3.443s][info][gc,heap      ] GC(36) Humongous regions: 0->0
[3.443s][info][gc,metaspace ] GC(36) Metaspace: 4540K->4540K(1056768K)
[3.444s][info][gc           ] GC(36) Pause Young (G1 Evacuation Pause) 159M->0M(267M) 0.775ms
[3.444s][info][gc,cpu       ] GC(36) User=0.00s Sys=0.00s Real=0.00s
[3.538s][info][gc,start     ] GC(37) Pause Young (G1 Evacuation Pause)
[3.538s][info][gc,task      ] GC(37) Using 4 workers of 4 for evacuation
[3.538s][info][gc,phases    ] GC(37)   Pre Evacuate Collection Set: 0.0ms
[3.538s][info][gc,phases    ] GC(37)   Evacuate Collection Set: 0.3ms
[3.538s][info][gc,phases    ] GC(37)   Post Evacuate Collection Set: 0.1ms
[3.538s][info][gc,phases    ] GC(37)   Other: 0.1ms
[3.538s][info][gc,heap      ] GC(37) Eden regions: 159->0(159)
[3.538s][info][gc,heap      ] GC(37) Survivor regions: 1->1(20)
[3.538s][info][gc,heap      ] GC(37) Old regions: 1->1
[3.538s][info][gc,heap      ] GC(37) Humongous regions: 0->0
[3.538s][info][gc,metaspace ] GC(37) Metaspace: 4540K->4540K(1056768K)
[3.538s][info][gc           ] GC(37) Pause Young (G1 Evacuation Pause) 159M->0M(267M) 0.643ms
[3.538s][info][gc,cpu       ] GC(37) User=0.00s Sys=0.00s Real=0.00s
[3.634s][info][gc,start     ] GC(38) Pause Young (G1 Evacuation Pause)
[3.634s][info][gc,task      ] GC(38) Using 4 workers of 4 for evacuation
[3.634s][info][gc,phases    ] GC(38)   Pre Evacuate Collection Set: 0.0ms
[3.634s][info][gc,phases    ] GC(38)   Evacuate Collection Set: 0.3ms
[3.634s][info][gc,phases    ] GC(38)   Post Evacuate Collection Set: 0.1ms
[3.634s][info][gc,phases    ] GC(38)   Other: 0.1ms
[3.634s][info][gc,heap      ] GC(38) Eden regions: 159->0(159)
[3.634s][info][gc,heap      ] GC(38) Survivor regions: 1->1(20)
[3.634s][info][gc,heap      ] GC(38) Old regions: 1->1
[3.634s][info][gc,heap      ] GC(38) Humongous regions: 0->0
[3.635s][info][gc,metaspace ] GC(38) Metaspace: 4540K->4540K(1056768K)
[3.635s][info][gc           ] GC(38) Pause Young (G1 Evacuation Pause) 159M->0M(267M) 0.660ms
[3.635s][info][gc,cpu       ] GC(38) User=0.00s Sys=0.00s Real=0.00s
[3.728s][info][gc,start     ] GC(39) Pause Young (G1 Evacuation Pause)
[3.728s][info][gc,task      ] GC(39) Using 4 workers of 4 for evacuation
[3.729s][info][gc,phases    ] GC(39)   Pre Evacuate Collection Set: 0.0ms
[3.729s][info][gc,phases    ] GC(39)   Evacuate Collection Set: 0.4ms
[3.729s][info][gc,phases    ] GC(39)   Post Evacuate Collection Set: 0.1ms
[3.729s][info][gc,phases    ] GC(39)   Other: 0.1ms
[3.729s][info][gc,heap      ] GC(39) Eden regions: 159->0(159)
[3.729s][info][gc,heap      ] GC(39) Survivor regions: 1->1(20)
[3.729s][info][gc,heap      ] GC(39) Old regions: 1->1
[3.729s][info][gc,heap      ] GC(39) Humongous regions: 0->0
[3.729s][info][gc,metaspace ] GC(39) Metaspace: 4540K->4540K(1056768K)
[3.729s][info][gc           ] GC(39) Pause Young (G1 Evacuation Pause) 159M->0M(267M) 0.806ms
[3.729s][info][gc,cpu       ] GC(39) User=0.00s Sys=0.00s Real=0.00s
[3.824s][info][gc,start     ] GC(40) Pause Young (G1 Evacuation Pause)
[3.824s][info][gc,task      ] GC(40) Using 4 workers of 4 for evacuation
[3.825s][info][gc,phases    ] GC(40)   Pre Evacuate Collection Set: 0.0ms
[3.825s][info][gc,phases    ] GC(40)   Evacuate Collection Set: 0.3ms
[3.825s][info][gc,phases    ] GC(40)   Post Evacuate Collection Set: 0.1ms
[3.825s][info][gc,phases    ] GC(40)   Other: 0.2ms
[3.825s][info][gc,heap      ] GC(40) Eden regions: 159->0(159)
[3.825s][info][gc,heap      ] GC(40) Survivor regions: 1->1(20)
[3.825s][info][gc,heap      ] GC(40) Old regions: 1->1
[3.825s][info][gc,heap      ] GC(40) Humongous regions: 0->0
[3.825s][info][gc,metaspace ] GC(40) Metaspace: 4540K->4540K(1056768K)
[3.825s][info][gc           ] GC(40) Pause Young (G1 Evacuation Pause) 159M->0M(267M) 0.776ms
[3.825s][info][gc,cpu       ] GC(40) User=0.00s Sys=0.00s Real=0.00s
[3.920s][info][gc,start     ] GC(41) Pause Young (G1 Evacuation Pause)
[3.920s][info][gc,task      ] GC(41) Using 4 workers of 4 for evacuation
[3.920s][info][gc,phases    ] GC(41)   Pre Evacuate Collection Set: 0.0ms
[3.920s][info][gc,phases    ] GC(41)   Evacuate Collection Set: 0.5ms
[3.920s][info][gc,phases    ] GC(41)   Post Evacuate Collection Set: 0.1ms
[3.920s][info][gc,phases    ] GC(41)   Other: 0.1ms
[3.920s][info][gc,heap      ] GC(41) Eden regions: 159->0(159)
[3.920s][info][gc,heap      ] GC(41) Survivor regions: 1->1(20)
[3.920s][info][gc,heap      ] GC(41) Old regions: 1->1
[3.920s][info][gc,heap      ] GC(41) Humongous regions: 0->0
[3.920s][info][gc,metaspace ] GC(41) Metaspace: 4540K->4540K(1056768K)
[3.921s][info][gc           ] GC(41) Pause Young (G1 Evacuation Pause) 159M->1M(267M) 0.897ms
[3.921s][info][gc,cpu       ] GC(41) User=0.00s Sys=0.00s Real=0.00s
[4.019s][info][gc,start     ] GC(42) Pause Young (G1 Evacuation Pause)
[4.019s][info][gc,task      ] GC(42) Using 4 workers of 4 for evacuation
[4.020s][info][gc,phases    ] GC(42)   Pre Evacuate Collection Set: 0.0ms
[4.020s][info][gc,phases    ] GC(42)   Evacuate Collection Set: 0.4ms
[4.020s][info][gc,phases    ] GC(42)   Post Evacuate Collection Set: 0.2ms
[4.020s][info][gc,phases    ] GC(42)   Other: 0.2ms
[4.020s][info][gc,heap      ] GC(42) Eden regions: 159->0(159)
[4.020s][info][gc,heap      ] GC(42) Survivor regions: 1->1(20)
[4.020s][info][gc,heap      ] GC(42) Old regions: 1->1
[4.020s][info][gc,heap      ] GC(42) Humongous regions: 0->0
[4.020s][info][gc,metaspace ] GC(42) Metaspace: 4540K->4540K(1056768K)
[4.020s][info][gc           ] GC(42) Pause Young (G1 Evacuation Pause) 160M->0M(267M) 0.963ms
[4.020s][info][gc,cpu       ] GC(42) User=0.00s Sys=0.00s Real=0.00s
[4.115s][info][gc,start     ] GC(43) Pause Young (G1 Evacuation Pause)
[4.115s][info][gc,task      ] GC(43) Using 4 workers of 4 for evacuation
[4.115s][info][gc,phases    ] GC(43)   Pre Evacuate Collection Set: 0.0ms
[4.115s][info][gc,phases    ] GC(43)   Evacuate Collection Set: 0.4ms
[4.115s][info][gc,phases    ] GC(43)   Post Evacuate Collection Set: 0.2ms
[4.115s][info][gc,phases    ] GC(43)   Other: 0.2ms
[4.116s][info][gc,heap      ] GC(43) Eden regions: 159->0(159)
[4.116s][info][gc,heap      ] GC(43) Survivor regions: 1->1(20)
[4.116s][info][gc,heap      ] GC(43) Old regions: 1->1
[4.116s][info][gc,heap      ] GC(43) Humongous regions: 0->0
[4.116s][info][gc,metaspace ] GC(43) Metaspace: 4540K->4540K(1056768K)
[4.116s][info][gc           ] GC(43) Pause Young (G1 Evacuation Pause) 159M->0M(267M) 0.966ms
[4.116s][info][gc,cpu       ] GC(43) User=0.00s Sys=0.00s Real=0.00s
[4.209s][info][gc,start     ] GC(44) Pause Young (G1 Evacuation Pause)
[4.209s][info][gc,task      ] GC(44) Using 4 workers of 4 for evacuation
[4.210s][info][gc,phases    ] GC(44)   Pre Evacuate Collection Set: 0.0ms
[4.210s][info][gc,phases    ] GC(44)   Evacuate Collection Set: 0.2ms
[4.210s][info][gc,phases    ] GC(44)   Post Evacuate Collection Set: 0.1ms
[4.210s][info][gc,phases    ] GC(44)   Other: 0.2ms
[4.210s][info][gc,heap      ] GC(44) Eden regions: 159->0(159)
[4.210s][info][gc,heap      ] GC(44) Survivor regions: 1->1(20)
[4.210s][info][gc,heap      ] GC(44) Old regions: 1->1
[4.210s][info][gc,heap      ] GC(44) Humongous regions: 0->0
[4.210s][info][gc,metaspace ] GC(44) Metaspace: 4540K->4540K(1056768K)
[4.210s][info][gc           ] GC(44) Pause Young (G1 Evacuation Pause) 159M->0M(267M) 0.644ms
[4.210s][info][gc,cpu       ] GC(44) User=0.00s Sys=0.00s Real=0.00s
[4.308s][info][gc,start     ] GC(45) Pause Young (G1 Evacuation Pause)
[4.308s][info][gc,task      ] GC(45) Using 4 workers of 4 for evacuation
[4.309s][info][gc,phases    ] GC(45)   Pre Evacuate Collection Set: 0.0ms
[4.309s][info][gc,phases    ] GC(45)   Evacuate Collection Set: 0.3ms
[4.309s][info][gc,phases    ] GC(45)   Post Evacuate Collection Set: 0.1ms
[4.309s][info][gc,phases    ] GC(45)   Other: 0.1ms
[4.309s][info][gc,heap      ] GC(45) Eden regions: 159->0(159)
[4.309s][info][gc,heap      ] GC(45) Survivor regions: 1->1(20)
[4.309s][info][gc,heap      ] GC(45) Old regions: 1->1
[4.309s][info][gc,heap      ] GC(45) Humongous regions: 0->0
[4.309s][info][gc,metaspace ] GC(45) Metaspace: 4540K->4540K(1056768K)
[4.309s][info][gc           ] GC(45) Pause Young (G1 Evacuation Pause) 159M->0M(267M) 0.668ms
[4.309s][info][gc,cpu       ] GC(45) User=0.00s Sys=0.00s Real=0.00s
[4.405s][info][gc,start     ] GC(46) Pause Young (G1 Evacuation Pause)
[4.405s][info][gc,task      ] GC(46) Using 4 workers of 4 for evacuation
[4.405s][info][gc,phases    ] GC(46)   Pre Evacuate Collection Set: 0.0ms
[4.405s][info][gc,phases    ] GC(46)   Evacuate Collection Set: 0.3ms
[4.405s][info][gc,phases    ] GC(46)   Post Evacuate Collection Set: 0.1ms
[4.405s][info][gc,phases    ] GC(46)   Other: 0.1ms
[4.405s][info][gc,heap      ] GC(46) Eden regions: 159->0(159)
[4.405s][info][gc,heap      ] GC(46) Survivor regions: 1->1(20)
[4.405s][info][gc,heap      ] GC(46) Old regions: 1->1
[4.405s][info][gc,heap      ] GC(46) Humongous regions: 0->0
[4.405s][info][gc,metaspace ] GC(46) Metaspace: 4540K->4540K(1056768K)
[4.405s][info][gc           ] GC(46) Pause Young (G1 Evacuation Pause) 159M->0M(267M) 0.641ms
[4.405s][info][gc,cpu       ] GC(46) User=0.00s Sys=0.00s Real=0.00s
[4.498s][info][gc,start     ] GC(47) Pause Young (G1 Evacuation Pause)
[4.498s][info][gc,task      ] GC(47) Using 4 workers of 4 for evacuation
[4.498s][info][gc,phases    ] GC(47)   Pre Evacuate Collection Set: 0.0ms
[4.498s][info][gc,phases    ] GC(47)   Evacuate Collection Set: 0.3ms
[4.498s][info][gc,phases    ] GC(47)   Post Evacuate Collection Set: 0.2ms
[4.498s][info][gc,phases    ] GC(47)   Other: 0.2ms
[4.498s][info][gc,heap      ] GC(47) Eden regions: 159->0(159)
[4.498s][info][gc,heap      ] GC(47) Survivor regions: 1->1(20)
[4.498s][info][gc,heap      ] GC(47) Old regions: 1->1
[4.498s][info][gc,heap      ] GC(47) Humongous regions: 0->0
[4.498s][info][gc,metaspace ] GC(47) Metaspace: 4540K->4540K(1056768K)
[4.498s][info][gc           ] GC(47) Pause Young (G1 Evacuation Pause) 159M->0M(267M) 0.838ms
[4.498s][info][gc,cpu       ] GC(47) User=0.00s Sys=0.00s Real=0.00s
[4.593s][info][gc,start     ] GC(48) Pause Young (G1 Evacuation Pause)
[4.593s][info][gc,task      ] GC(48) Using 4 workers of 4 for evacuation
[4.594s][info][gc,phases    ] GC(48)   Pre Evacuate Collection Set: 0.0ms
[4.594s][info][gc,phases    ] GC(48)   Evacuate Collection Set: 0.3ms
[4.594s][info][gc,phases    ] GC(48)   Post Evacuate Collection Set: 0.1ms
[4.594s][info][gc,phases    ] GC(48)   Other: 0.1ms
[4.594s][info][gc,heap      ] GC(48) Eden regions: 159->0(159)
[4.594s][info][gc,heap      ] GC(48) Survivor regions: 1->1(20)
[4.594s][info][gc,heap      ] GC(48) Old regions: 1->1
[4.594s][info][gc,heap      ] GC(48) Humongous regions: 0->0
[4.594s][info][gc,metaspace ] GC(48) Metaspace: 4540K->4540K(1056768K)
[4.594s][info][gc           ] GC(48) Pause Young (G1 Evacuation Pause) 159M->0M(267M) 0.694ms
[4.594s][info][gc,cpu       ] GC(48) User=0.00s Sys=0.00s Real=0.00s
[4.693s][info][gc,start     ] GC(49) Pause Young (G1 Evacuation Pause)
[4.693s][info][gc,task      ] GC(49) Using 4 workers of 4 for evacuation
[4.694s][info][gc,phases    ] GC(49)   Pre Evacuate Collection Set: 0.0ms
[4.694s][info][gc,phases    ] GC(49)   Evacuate Collection Set: 0.3ms
[4.694s][info][gc,phases    ] GC(49)   Post Evacuate Collection Set: 0.1ms
[4.694s][info][gc,phases    ] GC(49)   Other: 0.1ms
[4.694s][info][gc,heap      ] GC(49) Eden regions: 159->0(159)
[4.694s][info][gc,heap      ] GC(49) Survivor regions: 1->1(20)
[4.694s][info][gc,heap      ] GC(49) Old regions: 1->1
[4.694s][info][gc,heap      ] GC(49) Humongous regions: 0->0
[4.694s][info][gc,metaspace ] GC(49) Metaspace: 4540K->4540K(1056768K)
[4.694s][info][gc           ] GC(49) Pause Young (G1 Evacuation Pause) 159M->0M(267M) 0.731ms
[4.694s][info][gc,cpu       ] GC(49) User=0.00s Sys=0.00s Real=0.00s
[4.793s][info][gc,start     ] GC(50) Pause Young (G1 Evacuation Pause)
[4.793s][info][gc,task      ] GC(50) Using 4 workers of 4 for evacuation
[4.793s][info][gc,phases    ] GC(50)   Pre Evacuate Collection Set: 0.0ms
[4.793s][info][gc,phases    ] GC(50)   Evacuate Collection Set: 0.3ms
[4.793s][info][gc,phases    ] GC(50)   Post Evacuate Collection Set: 0.1ms
[4.793s][info][gc,phases    ] GC(50)   Other: 0.1ms
[4.793s][info][gc,heap      ] GC(50) Eden regions: 159->0(159)
[4.793s][info][gc,heap      ] GC(50) Survivor regions: 1->1(20)
[4.793s][info][gc,heap      ] GC(50) Old regions: 1->1
[4.793s][info][gc,heap      ] GC(50) Humongous regions: 0->0
[4.793s][info][gc,metaspace ] GC(50) Metaspace: 4540K->4540K(1056768K)
[4.793s][info][gc           ] GC(50) Pause Young (G1 Evacuation Pause) 159M->0M(267M) 0.657ms
[4.793s][info][gc,cpu       ] GC(50) User=0.00s Sys=0.00s Real=0.00s
[4.889s][info][gc,start     ] GC(51) Pause Young (G1 Evacuation Pause)
[4.889s][info][gc,task      ] GC(51) Using 4 workers of 4 for evacuation
[4.889s][info][gc,phases    ] GC(51)   Pre Evacuate Collection Set: 0.0ms
[4.889s][info][gc,phases    ] GC(51)   Evacuate Collection Set: 0.3ms
[4.890s][info][gc,phases    ] GC(51)   Post Evacuate Collection Set: 0.1ms
[4.890s][info][gc,phases    ] GC(51)   Other: 0.1ms
[4.890s][info][gc,heap      ] GC(51) Eden regions: 159->0(159)
[4.890s][info][gc,heap      ] GC(51) Survivor regions: 1->1(20)
[4.890s][info][gc,heap      ] GC(51) Old regions: 1->1
[4.890s][info][gc,heap      ] GC(51) Humongous regions: 0->0
[4.890s][info][gc,metaspace ] GC(51) Metaspace: 4540K->4540K(1056768K)
[4.890s][info][gc           ] GC(51) Pause Young (G1 Evacuation Pause) 159M->0M(267M) 0.666ms
[4.890s][info][gc,cpu       ] GC(51) User=0.00s Sys=0.00s Real=0.00s
[4.985s][info][gc,start     ] GC(52) Pause Young (G1 Evacuation Pause)
[4.985s][info][gc,task      ] GC(52) Using 4 workers of 4 for evacuation
[4.986s][info][gc,phases    ] GC(52)   Pre Evacuate Collection Set: 0.0ms
[4.986s][info][gc,phases    ] GC(52)   Evacuate Collection Set: 0.3ms
[4.986s][info][gc,phases    ] GC(52)   Post Evacuate Collection Set: 0.1ms
[4.986s][info][gc,phases    ] GC(52)   Other: 0.2ms
[4.986s][info][gc,heap      ] GC(52) Eden regions: 159->0(159)
[4.986s][info][gc,heap      ] GC(52) Survivor regions: 1->1(20)
[4.986s][info][gc,heap      ] GC(52) Old regions: 1->1
[4.986s][info][gc,heap      ] GC(52) Humongous regions: 0->0
[4.986s][info][gc,metaspace ] GC(52) Metaspace: 4540K->4540K(1056768K)
[4.986s][info][gc           ] GC(52) Pause Young (G1 Evacuation Pause) 159M->0M(267M) 0.712ms
[4.986s][info][gc,cpu       ] GC(52) User=0.02s Sys=0.00s Real=0.00s
[5.080s][info][gc,start     ] GC(53) Pause Young (G1 Evacuation Pause)
[5.080s][info][gc,task      ] GC(53) Using 4 workers of 4 for evacuation
[5.081s][info][gc,phases    ] GC(53)   Pre Evacuate Collection Set: 0.0ms
[5.081s][info][gc,phases    ] GC(53)   Evacuate Collection Set: 0.4ms
[5.081s][info][gc,phases    ] GC(53)   Post Evacuate Collection Set: 0.1ms
[5.081s][info][gc,phases    ] GC(53)   Other: 0.1ms
[5.081s][info][gc,heap      ] GC(53) Eden regions: 159->0(159)
[5.081s][info][gc,heap      ] GC(53) Survivor regions: 1->1(20)
[5.081s][info][gc,heap      ] GC(53) Old regions: 1->1
[5.081s][info][gc,heap      ] GC(53) Humongous regions: 0->0
[5.081s][info][gc,metaspace ] GC(53) Metaspace: 4540K->4540K(1056768K)
[5.081s][info][gc           ] GC(53) Pause Young (G1 Evacuation Pause) 159M->0M(267M) 0.757ms
[5.081s][info][gc,cpu       ] GC(53) User=0.00s Sys=0.00s Real=0.00s
[5.176s][info][gc,start     ] GC(54) Pause Young (G1 Evacuation Pause)
[5.176s][info][gc,task      ] GC(54) Using 4 workers of 4 for evacuation
[5.177s][info][gc,phases    ] GC(54)   Pre Evacuate Collection Set: 0.0ms
[5.177s][info][gc,phases    ] GC(54)   Evacuate Collection Set: 1.1ms
[5.177s][info][gc,phases    ] GC(54)   Post Evacuate Collection Set: 0.1ms
[5.177s][info][gc,phases    ] GC(54)   Other: 0.2ms
[5.177s][info][gc,heap      ] GC(54) Eden regions: 159->0(159)
[5.177s][info][gc,heap      ] GC(54) Survivor regions: 1->1(20)
[5.177s][info][gc,heap      ] GC(54) Old regions: 1->1
[5.177s][info][gc,heap      ] GC(54) Humongous regions: 0->0
[5.177s][info][gc,metaspace ] GC(54) Metaspace: 4540K->4540K(1056768K)
